,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5,A_6,X_6,Y_6,A_7,X_7,Y_7,A_8,X_8,Y_8,A_9,X_9,Y_9
11,0.0,26.3328408914075,29.312028089444702,0.0,4.287463710709927,42.90103015930885,6.119207520566647,27.958919694372323,24.159587600957188,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.109749234093343,1.4848923161395957,14.3357709435185,8.535770457228427,38.460016491767405,25.777710838772286,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.702767679144269,15.083799897493515,8.239474257892564
12,0.0,20.11099432835871,41.04398673582059,0.0,41.179656505141075,36.799052578116545,6.0643165331943,27.948653910351066,24.144435816482194,6.10369689136205,11.513845990281474,25.270718329369164,0.0,36.59520435124236,18.223080739347935,6.090225996319358,1.4669249059968263,14.339628941739383,8.540374063366295,38.43295001094952,25.784611271470393,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
13,0.0,47.00736977311959,20.052115726369284,0.0,19.741361304647732,46.025807451732376,5.925298237285089,27.94184158309561,24.138758707876892,6.092876719216858,11.533029138505396,25.273160663049033,0.0,14.387129741732307,4.365657166755094,6.102168201716421,1.502095055695991,14.33547746423689,8.5230012073679,38.46090669857662,25.780908797339286,0.0,24.252820674058466,24.66250390573351,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
14,0.0,37.64525589083586,34.25102892973483,0.0,27.401310768996197,37.35271630149704,5.94856493184128,27.98327335039455,24.14378548719765,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.10180649141147,38.43173295684409,25.791102524144954,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
15,0.0,46.288529295248196,29.92343952633022,0.0,27.401310768996197,37.35271630149704,5.925298237285089,27.94184158309561,24.138758707876892,6.123441809253972,11.520025658220847,25.270970882342777,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.456748084397212,38.45001557157709,25.7796475599341,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
16,0.0,36.14415566702701,40.37930852492034,0.0,41.179656505141075,36.799052578116545,5.992011495050669,27.952882005592162,24.125493455023292,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.040037565697311,1.5205121993104005,14.301754955036913,8.545286598569659,38.43636231214107,25.79380135559895,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
17,0.0,11.001107793903204,30.265158829135576,0.0,21.7864989530636,20.817654550334307,0.0,30.758864873900738,12.322250164930937,0.0,40.40086838327407,28.157599182017872,5.9529162483921425,27.963261667574393,24.139695232258983,8.502879443803879,38.43696391498077,25.787719608351527,6.075978234498162,1.4985194770309647,14.34527745018451,6.1369502272145855,11.503007630929304,25.285171497674533,5.639251278289019,15.088952189447284,8.201924352183159,0.0,38.050563507673566,13.676862326704075
18,0.0,10.07305925151401,43.36657760859023,0.0,45.44670462636897,24.491286185152223,5.925298237285089,27.94184158309561,24.138758707876892,6.129882978761697,11.512797968669647,25.2872112178227,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.51959640326741,38.4435382882222,25.786297105580626,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
19,0.0,10.271670975130881,9.01457408592301,0.0,32.19873212999181,8.847370265894295,5.9369115061370215,27.931202213426324,24.145646303989103,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.088046578587577,1.5186019453602597,14.339433746710226,8.464411648289667,38.44134317875386,25.763166510216557,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6158045670361965,15.086456524194134,8.223887533062983
20,0.0,19.661061600346112,22.97144093489975,0.0,41.179656505141075,36.799052578116545,5.9230218328362945,27.936016203259896,24.13701213714011,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.1147801945817655,1.5017520739266803,14.348288422380541,8.545286598569659,38.43636231214107,25.79380135559895,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
21,0.0,41.15800782255205,1.769617027379744,0.0,27.401310768996197,37.35271630149704,5.925298237285089,27.94184158309561,24.138758707876892,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.442390090592014,38.45749489571705,25.781470920549292,0.0,24.328054963193857,13.671799080491176,0.0,31.576105507465297,15.879604581882,5.625229558992391,15.071145181340812,8.209865289557237
22,0.0,49.392145642424474,14.586277661824049,0.0,38.5872256154306,42.526228401704266,5.836243941423818,27.975644405320566,24.10987241675041,6.117149990453894,11.519011459891367,25.283240048112773,0.0,31.208103744620015,4.074628828792121,6.123766531784035,1.4773193461360654,14.3159086221578,8.47657139958494,38.452988408355566,25.78761525154824,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.586815670220182,15.062984921515712,8.22473045764176
23,0.0,47.01906141900534,38.75835609375418,0.0,40.07120893214064,8.480565743083424,8.345376616332306,38.41579181555979,25.76401315582568,6.082352939696876,1.487630666908534,14.345078603066646,6.23313356387906,11.510931218216655,25.304872061714164,5.6398492117824555,15.079566299900666,8.224291921808833,0.0,44.992254623963724,3.106142473294493,0.0,9.141060247087607,46.92028431012093,5.910512004664108,27.95324837990201,24.133017026735867,0.0,14.962813900036803,35.19719537773904
24,0.0,38.039650093653734,19.183629114709877,0.0,15.812333882253904,19.614038705936338,5.929887620413517,27.9401127609901,24.147452564690415,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.088046578587577,1.5186019453602597,14.339433746710226,8.469127615652186,38.4416928301438,25.76668849656151,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.651591536369535,15.075862242008654,8.203523893717879
25,0.0,42.23814264557771,45.2866159557921,0.0,29.530856374396453,16.73385259093093,5.925298237285089,27.94184158309561,24.138758707876892,6.130186720693051,11.526214839398087,25.293657356207667,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.418337347124128,38.45319290611127,25.731329862651386,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
26,0.0,41.39432326471722,19.061934142089008,0.0,19.741361304647732,46.025807451732376,5.925298237285089,27.94184158309561,24.138758707876892,6.092876719216858,11.533029138505396,25.273160663049033,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.5230012073679,38.46090669857662,25.780908797339286,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
27,0.0,45.28369291957849,18.397601109489166,0.0,19.87995429826883,15.89154451638869,5.926167739166008,27.981462970299123,24.133664347970143,6.097942403714548,11.539185740152872,25.29346872059951,0.0,31.208103744620015,4.074628828792121,6.111382767552816,1.4848704479113537,14.329353990259218,8.498776207317073,38.485385650971665,25.78917945901793,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.63301773703974,15.102636810896174,8.21055436849933
28,0.0,29.02199135118069,34.245220369188836,0.0,22.94024615940374,7.439720470499312,5.931492440584722,27.96028102881839,24.121971646269827,6.116518247669923,11.525798572479683,25.290453367231017,0.0,45.048310327354834,25.844140559004323,6.102168201716421,1.502095055695991,14.33547746423689,8.459859364452196,38.44537205422716,25.77161769760892,0.0,2.978766321131915,47.04436025904995,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
29,0.0,43.58507133511541,15.151182039180616,0.0,41.179656505141075,36.799052578116545,5.9369115061370215,27.931202213426324,24.145646303989103,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.088046578587577,1.5186019453602597,14.339433746710226,8.545286598569659,38.43636231214107,25.79380135559895,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
30,0.0,41.4528503750403,10.546542156503575,0.0,22.80686252423348,13.874782456759327,5.9369115061370215,27.931202213426324,24.145646303989103,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.088046578587577,1.5186019453602597,14.339433746710226,8.545286598569659,38.43636231214107,25.79380135559895,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
31,0.0,2.7567994988113242,29.042367069420415,0.0,41.179656505141075,36.799052578116545,6.014257910351387,27.98244196839016,24.11365377066715,6.127486958754892,11.522384806948708,25.317829859371752,0.0,31.208103744620015,4.074628828792121,6.076788684672352,1.484969815074595,14.308705282710335,8.430400582105834,38.45062239365798,25.778842234114613,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
32,0.0,38.82808245633321,3.170302706211264,0.0,39.53326703209024,10.875386423172351,5.986970724758716,27.951763196809722,24.13084794801869,6.1168775654754395,11.536814462586225,25.282783096318134,0.0,31.208103744620015,4.074628828792121,6.093505559759525,1.4909738978180154,14.349374680004678,8.507794943328783,38.44782779647073,25.75759049754809,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.601318245085348,15.08254308000469,8.219129947363209
33,0.0,2.7567994988113242,29.042367069420415,0.0,41.179656505141075,36.799052578116545,6.014257910351387,27.98244196839016,24.11365377066715,6.127486958754892,11.522384806948708,25.317829859371752,0.0,31.208103744620015,4.074628828792121,6.076788684672352,1.484969815074595,14.308705282710335,8.430400582105834,38.45062239365798,25.778842234114613,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
34,0.0,33.74141364596535,28.299375197059234,0.0,43.79141978927507,17.460767384070085,5.925298237285089,27.94184158309561,24.138758707876892,6.131375443563037,11.513895861214406,25.291330748496996,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.505151554092302,38.4479349972609,25.778808688944366,0.0,24.328054963193857,13.671799080491176,0.0,18.89412993303369,35.985957982970454,5.625229558992391,15.071145181340812,8.209865289557237
35,0.0,43.53698953734087,42.61080710386393,0.0,41.179656505141075,36.799052578116545,6.134167908074292,27.906022041052072,24.068581736249065,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.192702340218205,1.5044162882973542,14.35461825728749,8.545286598569659,38.43636231214107,25.79380135559895,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
36,0.0,25.243208257650984,45.27705555181629,0.0,20.48606154804157,37.01146923880514,0.0,43.96743863053039,9.355247132425248,5.962314697981706,27.940895287117055,24.146934254975374,6.153142970755458,11.505519149826371,25.28132101977853,0.0,28.25538594302282,23.425499318978922,6.082716298195619,1.4823682951383248,14.341018963824775,0.0,30.55683337381775,11.848153832964464,5.6521515712488775,15.084761176114364,8.200099093426505,8.517676594282648,38.440585080563466,25.76764711670219
37,0.0,16.3857928327377,15.585349255275366,0.0,47.019197909974,39.12673828312259,5.872420997551438,27.941175644564535,24.150091638277733,6.117149990453894,11.519011459891367,25.283240048112773,0.0,31.208103744620015,4.074628828792121,6.112830500780982,1.4669098698012923,14.349559098968813,8.48524999524139,38.43590820674,25.776522755251502,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.676058297316851,15.090728852043451,8.236877260404222
38,0.0,33.227282362142965,15.82564983299813,0.0,37.920365607078935,28.326860056548004,5.981605844618166,27.963280463044303,24.141557385576718,6.102438857641119,11.532194060724963,25.266859412683164,0.0,31.208103744620015,4.074628828792121,6.109749234093343,1.4848923161395957,14.3357709435185,8.453240471413132,38.442547892224084,25.778826328141953,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6459013607648245,15.075748771840999,8.189742256740404
39,0.0,19.442815526105584,15.03882888237107,0.0,41.179656505141075,36.799052578116545,5.9369115061370215,27.931202213426324,24.145646303989103,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.088046578587577,1.5186019453602597,14.339433746710226,8.545286598569659,38.43636231214107,25.79380135559895,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
40,6.067812254286609,11.52191205516092,25.28373650134502,8.396690845777949,38.445236217848965,25.7785433192028,0.0,39.971243048448244,19.801224601638584,0.0,14.083390984347165,48.470519877590974,5.9731455807703435,27.93945133289874,24.137884892321477,6.056189710194274,1.5482873320751123,14.317072483830277,0.0,10.583550631886423,10.03115034998568,0.0,1.1142482521839803,16.26847778360246,5.676265695253256,15.094437963086593,8.229351795286103,0.0,10.884541580512924,8.391243587607933
41,0.0,21.520617260130454,13.828399692789562,0.0,35.24286090804434,26.960269758808924,5.879446737480204,27.956552476299322,24.132107035999226,6.11764569200014,11.52535259208745,25.26795843648688,0.0,31.208103744620015,4.074628828792121,6.05471294786509,1.4721049153854224,14.356603990055582,8.543610156747915,38.45719396213713,25.78438593832382,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.698948020047035,15.078930989423801,8.22830224717766
42,0.0,9.039258287443635,2.2417361654372856,0.0,6.307572831551628,42.23509307772901,5.925298237285089,27.94184158309561,24.138758707876892,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.513532918317715,38.40519508526245,25.79971097645005,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
43,0.0,22.331721697016288,4.1942046064360134,0.0,33.070397634680226,14.255541815063715,5.953107898247478,27.921129715439537,24.17461497668252,6.11764569200014,11.52535259208745,25.26795843648688,0.0,31.208103744620015,4.074628828792121,6.091768753610689,1.502256800341284,14.337684734816353,8.518339931994385,38.470006740584104,25.80824350820892,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.674272801590918,15.094614913316228,8.223411943816698
44,0.0,21.664290103494764,31.09511403109352,0.0,27.401310768996197,37.35271630149704,5.923985372157462,27.969915121709207,24.138600121973464,6.12240037965904,11.528739061893946,25.265573962333164,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.448705981110281,38.451507654199695,25.774550093717643,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
45,0.0,44.49461905572513,12.591259075759147,0.0,27.401310768996197,37.35271630149704,5.9298754385632515,27.942835981013317,24.125972822791592,6.11380625039577,11.509357794189713,25.280533583494474,0.0,31.208103744620015,4.074628828792121,6.086867688901985,1.503100491214333,14.336679079503106,8.504554631538042,38.45711992660582,25.794859451624415,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
46,0.0,9.039258287443635,2.2417361654372856,0.0,17.769039764720816,40.638684710834795,5.925298237285089,27.94184158309561,24.138758707876892,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.513532918317715,38.40519508526245,25.79971097645005,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
47,0.0,4.230069407933451,0.6954698663072967,0.0,15.366317049754642,4.421869858000854,5.912061197945929,27.964806289062363,24.1438075972853,6.142057078502469,11.51868936196013,25.255196629366385,0.0,31.208103744620015,4.074628828792121,6.032564631735974,1.4950887659696936,14.351643079786806,8.48877459155034,38.465293406430106,25.786081896902814,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.659195737268931,15.083968573938694,8.224510269739975
48,0.0,25.366232601701395,3.7374417763846424,0.0,24.33697603772637,4.995156251250565,5.959095148899487,27.941162137992144,24.13730791307107,6.124997493467732,11.506333682852388,25.290189142531524,0.0,31.208103744620015,4.074628828792121,6.139249464477738,1.5064571802685622,14.372315360952525,8.458924885223658,38.43755996546793,25.770028118082827,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.657337968687493,15.075016292312773,8.199822693959277
49,0.0,7.666228873586417,14.68913856399569,0.0,8.33218409963411,33.389927373856935,5.907725240190004,27.924471707073927,24.10781957401396,6.121963198939641,11.525068161420853,25.280894159429803,0.0,31.208103744620015,4.074628828792121,6.0895761866501905,1.502593869958035,14.349333658305067,8.475077054318412,38.464153375027685,25.771688726460546,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.637524257904005,15.07945111740169,8.235189516667795
50,0.0,41.4528503750403,10.546542156503575,0.0,26.362098706754743,19.219820880380645,5.9369115061370215,27.931202213426324,24.145646303989103,6.10369689136205,11.513845990281474,25.270718329369164,0.0,31.208103744620015,4.074628828792121,6.088046578587577,1.5186019453602597,14.339433746710226,8.545286598569659,38.43636231214107,25.79380135559895,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.6634857298710335,15.076830490498036,8.20954612719728
51,0.0,2.1430097797766887,46.76147006510963,0.0,18.681820237109125,12.37807060975934,6.008834925049152,27.947677133969556,24.150333307529383,6.121963198939641,11.525068161420853,25.280894159429803,0.0,31.208103744620015,4.074628828792121,6.0895761866501905,1.502593869958035,14.349333658305067,8.475077054318412,38.464153375027685,25.771688726460546,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.637524257904005,15.07945111740169,8.235189516667795
52,0.0,35.44392768041806,1.7944567753331586,0.0,27.401310768996197,37.35271630149704,5.925298237285089,27.94184158309561,24.138758707876892,6.0735888613307925,11.548612295056111,25.251145468445813,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.478896348967856,38.43409610517433,25.75455330668935,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
53,0.0,36.60605747389477,39.29458305950415,0.0,43.72274571512201,20.289323897180296,5.959237565580113,27.945189801099787,24.131466474074188,6.121963198939641,11.525068161420853,25.280894159429803,0.0,31.208103744620015,4.074628828792121,6.128289528640368,1.4879907807926327,14.332898324632504,8.46961797891889,38.434828332031714,25.77099693384124,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.677930634879599,15.062941864170341,8.234986242645178
54,0.0,21.13967816813413,3.6557628483246454,0.0,9.899845275551828,31.332081369652933,5.945311292900932,27.958501584691422,24.11015536903011,6.0876571292311485,11.498122135899253,25.25711170471901,0.0,31.208103744620015,4.074628828792121,6.154771882980779,1.5017782727838997,14.334298233238732,8.451184516448597,38.44111331860295,25.775540232746327,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.622515606176828,15.083997529991256,8.22906282575856
55,0.0,13.784062797891805,17.890931807770006,0.0,44.899803632290144,37.79524734058357,6.07186385428134,27.988893710188147,24.20158930629051,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.112772615327548,1.4686564372402544,14.353425135901285,8.475077054318412,38.464153375027685,25.771688726460546,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.644368407084368,15.099761343616855,8.194326459991009
56,6.248189424644041,1.4673608558639268,14.324405657694387,0.0,27.401310768996197,37.35271630149704,5.925298237285089,27.94184158309561,24.138758707876892,6.12240037965904,11.528739061893946,25.265573962333164,0.0,31.208103744620015,4.074628828792121,0.0,1.4219484376122637,1.611561583039306,8.448705981110281,38.451507654199695,25.774550093717643,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
57,0.0,41.15800782255205,1.769617027379744,0.0,27.401310768996197,37.35271630149704,5.925298237285089,27.94184158309561,24.138758707876892,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.442390090592014,38.45749489571705,25.781470920549292,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
58,0.0,11.508312797384479,41.92224623985868,0.0,27.401310768996197,37.35271630149704,5.939972098517883,27.962227570232127,24.14185857962578,6.13050696129991,11.502401014082372,25.294320983813666,0.0,31.208103744620015,4.074628828792121,6.102168201716421,1.502095055695991,14.33547746423689,8.442390090592014,38.45749489571705,25.781470920549292,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.625229558992391,15.071145181340812,8.209865289557237
59,0.0,42.80933017031095,19.623593796442325,0.0,31.656406378196905,7.850575518487601,5.934965519038055,27.983036123959952,24.13951004475217,6.117149990453894,11.519011459891367,25.283240048112773,0.0,31.208103744620015,4.074628828792121,6.0783798157734,1.5157685338322602,14.344888333367777,8.461796079873626,38.43475892797967,25.770679669198934,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.65622803858918,15.0740622722244,8.221081192223574
60,0.0,38.82919594698963,43.64780535772396,0.0,37.045887329576225,0.14432909754787948,5.872420997551438,27.941175644564535,24.150091638277733,6.117149990453894,11.519011459891367,25.283240048112773,0.0,31.208103744620015,4.074628828792121,6.112830500780982,1.4669098698012923,14.349559098968813,8.48524999524139,38.43590820674,25.776522755251502,0.0,24.328054963193857,13.671799080491176,0.0,28.09461922013337,21.737157199466782,5.647161963683576,15.094695970708274,8.210737906289268
